little pipes some enemies some blocks high elevation,1400,2.5,1722426047667,../sampling/generated_level/generated_level_1722426047667_8.txt,3.70254843815203,1.0,1,1.0,89.71368,10,1.0,1.0
little pipes some enemies some blocks high elevation,1400,2.5,1722426156750,../sampling/generated_level/generated_level_1722426156750_9.txt,3.2935886981674107,1.0,1,1.0,96.09282,10,1.0,1.0
little pipes some enemies many blocks low elevation,1400,2.5,1722426267149,../sampling/generated_level/generated_level_1722426267149_0.txt,0.2055748597740787,0.06,-100,0.0,66.698925,-80,0.0,0.01
little pipes some enemies many blocks low elevation,1400,2.5,1722426376214,../sampling/generated_level/generated_level_1722426376214_1.txt,1.7844247094950458,0.54,-100,0.0,84.743945,10,1.0,0.31
little pipes some enemies many blocks low elevation,1400,2.5,1722426485282,../sampling/generated_level/generated_level_1722426485282_2.txt,-0.0277722649484413,0.0,-100,0.0,13.235862,-10,0.0,0.0
little pipes some enemies many blocks low elevation,1400,2.5,1722426594206,../sampling/generated_level/generated_level_1722426594206_3.txt,0.9739133622092094,0.29,-100,0.0,75.07740999999999,-10,0.0,0.06
little pipes some enemies many blocks low elevation,1400,2.5,1722426703368,../sampling/generated_level/generated_level_1722426703368_4.txt,0.7196784873268272,0.22,-100,0.0,96.441285,-80,0.0,0.04
little pipes some enemies many blocks low elevation,1400,2.5,1722426812503,../sampling/generated_level/generated_level_1722426812503_5.txt,2.1067186700428424,0.63,1,1.0,96.341335,10,1.0,0.93
little pipes some enemies many blocks low elevation,1400,2.5,1722426921495,../sampling/generated_level/generated_level_1722426921495_6.txt,2.800931600752355,0.84,1,1.0,73.679625,10,1.0,0.97
little pipes some enemies many blocks low elevation,1400,2.5,1722427030666,../sampling/generated_level/generated_level_1722427030666_7.txt,2.6636814485324143,0.8,-100,0.0,0.0,10,1.0,0.36
little pipes some enemies many blocks low elevation,1400,2.5,1722427139765,../sampling/generated_level/generated_level_1722427139765_8.txt,0.383958938458273,0.12,1,1.0,64.199815,10,1.0,0.82
little pipes some enemies many blocks low elevation,1400,2.5,1722427248894,../sampling/generated_level/generated_level_1722427248894_9.txt,0.9186411829954408,0.28,-100,0.0,47.17313,-20,0.0,0.06
little pipes some enemies many blocks high elevation,1400,2.5,1722427359891,../sampling/generated_level/generated_level_1722427359891_0.txt,1.0143963181803528,0.3,-100,0.0,83.84155,-10,0.0,0.06
little pipes some enemies many blocks high elevation,1400,2.5,1722427468929,../sampling/generated_level/generated_level_1722427468929_1.txt,1.8881363556279505,0.57,-100,0.0,70.064515,-10,0.0,0.11
little pipes some enemies many blocks high elevation,1400,2.5,1722427578027,../sampling/generated_level/generated_level_1722427578027_2.txt,0.5690406336804321,0.17,1,1.0,76.30887499999999,-40,0.0,0.63
little pipes some enemies many blocks high elevation,1400,2.5,1722427686935,../sampling/generated_level/generated_level_1722427686935_3.txt,1.5211809507856258,0.46,-100,0.0,85.8634,10,1.0,0.29
little pipes some enemies many blocks high elevation,1400,2.5,1722427795975,../sampling/generated_level/generated_level_1722427795975_4.txt,3.48289189873782,1.0,-100,0.0,90.225625,-30,0.0,0.2
little pipes some enemies many blocks high elevation,1400,2.5,1722427905072,../sampling/generated_level/generated_level_1722427905072_5.txt,2.0703673403044767,0.62,-100,0.0,69.974145,-50,0.0,0.12
little pipes some enemies many blocks high elevation,1400,2.5,1722428013929,../sampling/generated_level/generated_level_1722428013929_6.txt,3.1425243070033577,1.0,-100,0.0,0.0,-10,0.0,0.2
little pipes some enemies many blocks high elevation,1400,2.5,1722428122991,../sampling/generated_level/generated_level_1722428122991_7.txt,0.8541432448205162,0.26,-100,0.0,68.44596250000001,-80,0.0,0.05
little pipes some enemies many blocks high elevation,1400,2.5,1722428232143,../sampling/generated_level/generated_level_1722428232143_8.txt,0.3889581778371402,0.12,-100,0.0,119.83059,-40,0.0,0.02
little pipes some enemies many blocks high elevation,1400,2.5,1722428341157,../sampling/generated_level/generated_level_1722428341157_9.txt,1.5423711046795323,0.46,1,1.0,64.960083,10,1.0,0.89
little pipes many enemies little blocks low elevation,1400,2.5,1722428451602,../sampling/generated_level/generated_level_1722428451602_0.txt,2.309950377877612,0.69,-100,0.0,98.89699,10,1.0,0.34
little pipes many enemies little blocks low elevation,1400,2.5,1722428560679,../sampling/generated_level/generated_level_1722428560679_1.txt,2.7493231818935526,0.82,-100,0.0,61.8548475,-80,0.0,0.16
little pipes many enemies little blocks low elevation,1400,2.5,1722428669635,../sampling/generated_level/generated_level_1722428669635_2.txt,3.71332217273508,1.0,1,1.0,83.48302,10,1.0,1.0
little pipes many enemies little blocks low elevation,1400,2.5,1722428778654,../sampling/generated_level/generated_level_1722428778654_3.txt,1.7854291786778655,0.54,-100,0.0,17.059380500000003,-40,0.0,0.11
little pipes many enemies little blocks low elevation,1400,2.5,1722428887731,../sampling/generated_level/generated_level_1722428887731_4.txt,1.3280574745304696,0.4,1,1.0,86.885435,-10,0.0,0.68
little pipes many enemies little blocks low elevation,1400,2.5,1722428996774,../sampling/generated_level/generated_level_1722428996774_5.txt,1.9155659492680253,0.57,1,1.0,78.390225,10,1.0,0.91
little pipes many enemies little blocks low elevation,1400,2.5,1722429105749,../sampling/generated_level/generated_level_1722429105749_6.txt,2.0545607473970326,0.62,1,1.0,89.406175,-70,0.0,0.72
little pipes many enemies little blocks low elevation,1400,2.5,1722429214859,../sampling/generated_level/generated_level_1722429214859_7.txt,3.745278366762997,1.0,-100,0.0,0.0,-30,0.0,0.2
little pipes many enemies little blocks low elevation,1400,2.5,1722429323867,../sampling/generated_level/generated_level_1722429323867_8.txt,3.550169142470997,1.0,-100,0.0,39.68035,-20,0.0,0.2
little pipes many enemies little blocks low elevation,1400,2.5,1722429432800,../sampling/generated_level/generated_level_1722429432800_9.txt,3.1502304288234635,1.0,-100,0.0,17.059380500000003,-10,0.0,0.2
little pipes many enemies little blocks high elevation,1400,2.5,1722429543771,../sampling/generated_level/generated_level_1722429543771_0.txt,3.2983825890742904,1.0,1,1.0,94.89518,10,1.0,1.0
little pipes many enemies little blocks high elevation,1400,2.5,1722429652870,../sampling/generated_level/generated_level_1722429652870_1.txt,3.208154525951172,1.0,1,1.0,81.08272000000001,-40,0.0,0.8
little pipes many enemies little blocks high elevation,1400,2.5,1722429761848,../sampling/generated_level/generated_level_1722429761848_2.txt,1.74870925688486,0.52,1,1.0,87.94974500000001,-40,0.0,0.7
little pipes many enemies little blocks high elevation,1400,2.5,1722429870800,../sampling/generated_level/generated_level_1722429870800_3.txt,1.36920349607891,0.41,-100,0.0,0.0,-10,0.0,0.08
little pipes many enemies little blocks high elevation,1400,2.5,1722429979934,../sampling/generated_level/generated_level_1722429979934_4.txt,0.5502735857135814,0.17,-100,0.0,59.72559,-70,0.0,0.03
little pipes many enemies little blocks high elevation,1400,2.5,1722430088940,../sampling/generated_level/generated_level_1722430088940_5.txt,3.02115663300805,1.0,1,1.0,104.63217,-30,0.0,0.8
little pipes many enemies little blocks high elevation,1400,2.5,1722430198126,../sampling/generated_level/generated_level_1722430198126_6.txt,2.864008611131231,0.86,1,1.0,161.74173,-40,0.0,0.77
little pipes many enemies little blocks high elevation,1400,2.5,1722430307274,../sampling/generated_level/generated_level_1722430307274_7.txt,1.2078989834381784,0.36,-100,0.0,47.69359,10,1.0,0.27
little pipes many enemies little blocks high elevation,1400,2.5,1722430416424,../sampling/generated_level/generated_level_1722430416424_8.txt,1.1914408526680762,0.36,-100,0.0,105.473405,-30,0.0,0.07
little pipes many enemies little blocks high elevation,1400,2.5,1722430525347,../sampling/generated_level/generated_level_1722430525347_9.txt,3.383648406005979,1.0,1,1.0,73.58332000000001,-20,0.0,0.8
little pipes many enemies some blocks low elevation,1400,2.5,1722430636140,../sampling/generated_level/generated_level_1722430636140_0.txt,1.4247557080762747,0.43,-100,0.0,68.96374,10,1.0,0.29
little pipes many enemies some blocks low elevation,1400,2.5,1722430745083,../sampling/generated_level/generated_level_1722430745083_1.txt,1.863931164889205,0.56,1,1.0,70.502465,10,1.0,0.91
little pipes many enemies some blocks low elevation,1400,2.5,1722430853952,../sampling/generated_level/generated_level_1722430853952_2.txt,3.368071911983414,1.0,1,1.0,79.94928999999999,10,1.0,1.0
little pipes many enemies some blocks low elevation,1400,2.5,1722430962914,../sampling/generated_level/generated_level_1722430962914_3.txt,0.3646863687248484,0.11,-100,0.0,85.364265,-20,0.0,0.02
little pipes many enemies some blocks low elevation,1400,2.5,1722431071938,../sampling/generated_level/generated_level_1722431071938_4.txt,1.5293062916455602,0.46,-100,0.0,17.059380500000003,-110,0.0,0.09
little pipes many enemies some blocks low elevation,1400,2.5,1722431180954,../sampling/generated_level/generated_level_1722431180954_5.txt,1.363882927078918,0.41,-100,0.0,0.0,-10,0.0,0.08
little pipes many enemies some blocks low elevation,1400,2.5,1722431289926,../sampling/generated_level/generated_level_1722431289926_6.txt,0.0821223703435767,0.02,-100,0.0,0.0,-10,0.0,0.0
little pipes many enemies some blocks low elevation,1400,2.5,1722431399129,../sampling/generated_level/generated_level_1722431399129_7.txt,3.441113664506752,1.0,-100,0.0,75.28222999999998,10,1.0,0.4
little pipes many enemies some blocks low elevation,1400,2.5,1722431508329,../sampling/generated_level/generated_level_1722431508329_8.txt,0.7487391147615077,0.22,-100,0.0,67.659235,-20,0.0,0.04
little pipes many enemies some blocks low elevation,1400,2.5,1722431617334,../sampling/generated_level/generated_level_1722431617334_9.txt,1.272621074695967,0.38,1,1.0,48.82932,10,1.0,0.88
little pipes many enemies some blocks high elevation,1400,2.5,1722431728881,../sampling/generated_level/generated_level_1722431728881_0.txt,1.5293237198383611,0.46,-100,0.0,47.83628,10,1.0,0.29
little pipes many enemies some blocks high elevation,1400,2.5,1722431837928,../sampling/generated_level/generated_level_1722431837928_1.txt,4.045313914098695,1.0,-100,0.0,16.868803500000002,-30,0.0,0.2
little pipes many enemies some blocks high elevation,1400,2.5,1722431947005,../sampling/generated_level/generated_level_1722431947005_2.txt,1.6294894284199797,0.49,1,1.0,101.24445,10,1.0,0.9
little pipes many enemies some blocks high elevation,1400,2.5,1722432056162,../sampling/generated_level/generated_level_1722432056162_3.txt,1.859326954935424,0.56,-100,0.0,61.02476,-30,0.0,0.11
little pipes many enemies some blocks high elevation,1400,2.5,1722432165226,../sampling/generated_level/generated_level_1722432165226_4.txt,3.47591153787722,1.0,-100,0.0,91.989665,10,1.0,0.4
little pipes many enemies some blocks high elevation,1400,2.5,1722432274267,../sampling/generated_level/generated_level_1722432274267_5.txt,0.9533935350320556,0.29,-100,0.0,90.993455,10,1.0,0.26
little pipes many enemies some blocks high elevation,1400,2.5,1722432383409,../sampling/generated_level/generated_level_1722432383409_6.txt,3.3181391382475383,1.0,-100,0.0,131.886215,-30,0.0,0.2
little pipes many enemies some blocks high elevation,1400,2.5,1722432492510,../sampling/generated_level/generated_level_1722432492510_7.txt,1.2270462632097578,0.37,-100,0.0,0.0,-10,0.0,0.07
little pipes many enemies some blocks high elevation,1400,2.5,1722432601547,../sampling/generated_level/generated_level_1722432601547_8.txt,2.610498269158694,0.78,-100,0.0,15.97369,10,1.0,0.36
little pipes many enemies some blocks high elevation,1400,2.5,1722432710704,../sampling/generated_level/generated_level_1722432710704_9.txt,2.167423049394083,0.65,1,1.0,94.62867,-10,0.0,0.73
little pipes many enemies many blocks low elevation,1400,2.5,1722432821868,../sampling/generated_level/generated_level_1722432821868_0.txt,1.0523686179916436,0.32,-100,0.0,56.008722,-60,0.0,0.06
little pipes many enemies many blocks low elevation,1400,2.5,1722432930868,../sampling/generated_level/generated_level_1722432930868_1.txt,0.314331761547761,0.09,-100,0.0,33.9025715,10,1.0,0.22
little pipes many enemies many blocks low elevation,1400,2.5,1722433039791,../sampling/generated_level/generated_level_1722433039791_2.txt,0.743591750977073,0.22,1,1.0,64.199815,-20,0.0,0.64
little pipes many enemies many blocks low elevation,1400,2.5,1722433149033,../sampling/generated_level/generated_level_1722433149033_3.txt,0.8434374031778504,0.25,-100,0.0,52.29076,-40,0.0,0.05
little pipes many enemies many blocks low elevation,1400,2.5,1722433258485,../sampling/generated_level/generated_level_1722433258485_4.txt,3.222227634202986,1.0,-100,0.0,129.249755,10,1.0,0.4
little pipes many enemies many blocks low elevation,1400,2.5,1722433367730,../sampling/generated_level/generated_level_1722433367730_5.txt,0.0433500091725604,0.01,1,1.0,54.43784,-30,0.0,0.6
little pipes many enemies many blocks low elevation,1400,2.5,1722433477010,../sampling/generated_level/generated_level_1722433477010_6.txt,0.6416937819560966,0.19,-100,0.0,37.34984299999999,-60,0.0,0.04
little pipes many enemies many blocks low elevation,1400,2.5,1722433586325,../sampling/generated_level/generated_level_1722433586325_7.txt,1.8633780241422315,0.56,1,1.0,92.295385,-10,0.0,0.71
little pipes many enemies many blocks low elevation,1400,2.5,1722433695482,../sampling/generated_level/generated_level_1722433695482_8.txt,3.053864246143066,1.0,-100,0.0,68.127208,10,1.0,0.4
little pipes many enemies many blocks low elevation,1400,2.5,1722433804896,../sampling/generated_level/generated_level_1722433804896_9.txt,1.2828330794658238,0.38,1,1.0,80.38854,10,1.0,0.88
little pipes many enemies many blocks high elevation,1400,2.5,1722433915557,../sampling/generated_level/generated_level_1722433915557_0.txt,1.2428987604564428,0.37,-100,0.0,68.199815,-10,0.0,0.07
little pipes many enemies many blocks high elevation,1400,2.5,1722434024638,../sampling/generated_level/generated_level_1722434024638_1.txt,0.3710994418063411,0.11,-100,0.0,62.271125,10,1.0,0.22
little pipes many enemies many blocks high elevation,1400,2.5,1722434133853,../sampling/generated_level/generated_level_1722434133853_2.txt,0.9035594663997754,0.27,1,1.0,87.40487,10,1.0,0.85
little pipes many enemies many blocks high elevation,1400,2.5,1722434243090,../sampling/generated_level/generated_level_1722434243090_3.txt,1.0293932758193598,0.31,1,1.0,106.70771,-20,0.0,0.66
little pipes many enemies many blocks high elevation,1400,2.5,1722434352195,../sampling/generated_level/generated_level_1722434352195_4.txt,-0.0685508361256481,0.0,-100,0.0,60.813735,-100,0.0,0.0
little pipes many enemies many blocks high elevation,1400,2.5,1722434461366,../sampling/generated_level/generated_level_1722434461366_5.txt,0.5533897066689852,0.17,-100,0.0,128.339445,-20,0.0,0.03
little pipes many enemies many blocks high elevation,1400,2.5,1722434570475,../sampling/generated_level/generated_level_1722434570475_6.txt,0.8476153215561122,0.25,1,1.0,121.387605,-10,0.0,0.65
little pipes many enemies many blocks high elevation,1400,2.5,1722434679567,../sampling/generated_level/generated_level_1722434679567_7.txt,0.9111083165986158,0.27,1,1.0,63.799815,-10,0.0,0.65
little pipes many enemies many blocks high elevation,1400,2.5,1722434788741,../sampling/generated_level/generated_level_1722434788741_8.txt,1.2488842901281014,0.37,-100,0.0,193.52410000000003,-20,0.0,0.07
little pipes many enemies many blocks high elevation,1400,2.5,1722434897924,../sampling/generated_level/generated_level_1722434897924_9.txt,0.0423475422339145,0.01,-100,0.0,85.33268000000001,-80,0.0,0.0
some pipes no enemies little blocks low elevation,1400,2.5,1722435008656,../sampling/generated_level/generated_level_1722435008656_0.txt,2.5266232178898616,0.76,1,1.0,97.63258,10,1.0,0.95
some pipes no enemies little blocks low elevation,1400,2.5,1722435117687,../sampling/generated_level/generated_level_1722435117687_1.txt,2.476251249759722,0.74,1,1.0,86.81017,10,1.0,0.95
some pipes no enemies little blocks low elevation,1400,2.5,1722435226886,../sampling/generated_level/generated_level_1722435226886_2.txt,1.971761528396202,0.59,-100,0.0,84.36474,10,1.0,0.32
some pipes no enemies little blocks low elevation,1400,2.5,1722435335980,../sampling/generated_level/generated_level_1722435335980_3.txt,1.4410136944378489,0.43,1,1.0,77.69832000000001,-10,0.0,0.69
some pipes no enemies little blocks low elevation,1400,2.5,1722435445024,../sampling/generated_level/generated_level_1722435445024_4.txt,2.968857378402157,0.89,-100,0.0,0.0,10,1.0,0.38
some pipes no enemies little blocks low elevation,1400,2.5,1722435554183,../sampling/generated_level/generated_level_1722435554183_5.txt,3.300813710970615,1.0,1,1.0,82.169905,10,1.0,1.0
some pipes no enemies little blocks low elevation,1400,2.5,1722435663295,../sampling/generated_level/generated_level_1722435663295_6.txt,3.190949298811388,1.0,1,1.0,87.61372,-10,0.0,0.8
some pipes no enemies little blocks low elevation,1400,2.5,1722435772423,../sampling/generated_level/generated_level_1722435772423_7.txt,3.276659240391416,1.0,1,1.0,81.211155,10,1.0,1.0
some pipes no enemies little blocks low elevation,1400,2.5,1722435881544,../sampling/generated_level/generated_level_1722435881544_8.txt,2.998627219974283,0.9,1,1.0,76.50520999999999,10,1.0,0.98
some pipes no enemies little blocks low elevation,1400,2.5,1722435990656,../sampling/generated_level/generated_level_1722435990656_9.txt,3.212477857306779,1.0,1,1.0,93.765,10,1.0,1.0
some pipes no enemies little blocks high elevation,1400,2.5,1722436101362,../sampling/generated_level/generated_level_1722436101362_0.txt,3.807384621771029,1.0,-100,0.0,61.562015,-60,0.0,0.2
some pipes no enemies little blocks high elevation,1400,2.5,1722436210454,../sampling/generated_level/generated_level_1722436210454_1.txt,2.089429178715754,0.63,-100,0.0,100.037445,10,1.0,0.33
some pipes no enemies little blocks high elevation,1400,2.5,1722436319611,../sampling/generated_level/generated_level_1722436319611_2.txt,3.1334448051363197,1.0,-100,0.0,73.71418,-20,0.0,0.2
some pipes no enemies little blocks high elevation,1400,2.5,1722436428748,../sampling/generated_level/generated_level_1722436428748_3.txt,2.7999160654159327,0.84,1,1.0,76.59471,10,1.0,0.97
some pipes no enemies little blocks high elevation,1400,2.5,1722436537756,../sampling/generated_level/generated_level_1722436537756_4.txt,2.535168088122971,0.76,1,1.0,109.477465,10,1.0,0.95
some pipes no enemies little blocks high elevation,1400,2.5,1722436649798,../sampling/generated_level/generated_level_1722436649798_5.txt,3.5338674413162874,1.0,1,1.0,96.852065,10,1.0,1.0
some pipes no enemies little blocks high elevation,1400,2.5,1722436758916,../sampling/generated_level/generated_level_1722436758916_6.txt,3.421385502170069,1.0,-100,0.0,75.11606499999999,10,1.0,0.4
some pipes no enemies little blocks high elevation,1400,2.5,1722436868128,../sampling/generated_level/generated_level_1722436868128_7.txt,3.136729888452777,1.0,1,1.0,108.22172,-10,0.0,0.8
some pipes no enemies little blocks high elevation,1400,2.5,1722436977433,../sampling/generated_level/generated_level_1722436977433_8.txt,3.1406939775552685,1.0,1,1.0,95.29928,-20,0.0,0.8
some pipes no enemies little blocks high elevation,1400,2.5,1722437086712,../sampling/generated_level/generated_level_1722437086712_9.txt,2.8373635971876774,0.85,-100,0.0,0.0,-10,0.0,0.17
some pipes no enemies some blocks low elevation,1400,2.5,1722437197476,../sampling/generated_level/generated_level_1722437197476_0.txt,2.4955167757742407,0.75,1,1.0,98.578525,10,1.0,0.95
some pipes no enemies some blocks low elevation,1400,2.5,1722437306701,../sampling/generated_level/generated_level_1722437306701_1.txt,1.420442703386018,0.43,1,1.0,90.74671,10,1.0,0.89
some pipes no enemies some blocks low elevation,1400,2.5,1722437416126,../sampling/generated_level/generated_level_1722437416126_2.txt,2.463507908227677,0.74,1,1.0,83.905835,10,1.0,0.95
some pipes no enemies some blocks low elevation,1400,2.5,1722437525298,../sampling/generated_level/generated_level_1722437525298_3.txt,2.0713666193443445,0.62,-100,0.0,0.0,-10,0.0,0.12
some pipes no enemies some blocks low elevation,1400,2.5,1722437634521,../sampling/generated_level/generated_level_1722437634521_4.txt,2.859644714089284,0.86,1,1.0,84.953725,10,1.0,0.97
some pipes no enemies some blocks low elevation,1400,2.5,1722437743689,../sampling/generated_level/generated_level_1722437743689_5.txt,1.5205355351725445,0.46,1,1.0,98.08596,-10,0.0,0.69
some pipes no enemies some blocks low elevation,1400,2.5,1722437853103,../sampling/generated_level/generated_level_1722437853103_6.txt,0.8293703736926813,0.25,1,1.0,89.6155,10,1.0,0.85
some pipes no enemies some blocks low elevation,1400,2.5,1722437963603,../sampling/generated_level/generated_level_1722437963603_7.txt,1.5321707637161472,0.46,1,1.0,98.40049,10,1.0,0.89
some pipes no enemies some blocks low elevation,1400,2.5,1722438073986,../sampling/generated_level/generated_level_1722438073986_8.txt,2.7776948412807467,0.83,1,1.0,87.817505,-20,0.0,0.77
some pipes no enemies some blocks low elevation,1400,2.5,1722438184620,../sampling/generated_level/generated_level_1722438184620_9.txt,2.102044576727839,0.63,1,1.0,87.61793,-10,0.0,0.73
some pipes no enemies some blocks high elevation,1400,2.5,1722439103261,../sampling/generated_level/generated_level_1722439103261_0.txt,3.653701590058993,1.0,-100,0.0,85.596705,-20,0.0,0.2
some pipes no enemies some blocks high elevation,1400,2.5,1722439211628,../sampling/generated_level/generated_level_1722439211628_1.txt,2.3021973456841973,0.69,1,1.0,99.282205,-20,0.0,0.74
some pipes no enemies some blocks high elevation,1400,2.5,1722439320200,../sampling/generated_level/generated_level_1722439320200_2.txt,3.6914620675051695,1.0,1,1.0,77.21689,-40,0.0,0.8
some pipes no enemies some blocks high elevation,1400,2.5,1722439429049,../sampling/generated_level/generated_level_1722439429049_3.txt,3.113899180097762,1.0,1,1.0,87.81793,10,1.0,1.0
some pipes no enemies some blocks high elevation,1400,2.5,1722439538047,../sampling/generated_level/generated_level_1722439538047_4.txt,3.064161701838207,1.0,1,1.0,94.235105,10,1.0,1.0
some pipes no enemies some blocks high elevation,1400,2.5,1722439647472,../sampling/generated_level/generated_level_1722439647472_5.txt,2.165297732311643,0.65,1,1.0,103.057725,-10,0.0,0.73
some pipes no enemies some blocks high elevation,1400,2.5,1722439757024,../sampling/generated_level/generated_level_1722439757024_6.txt,3.173955217562754,1.0,-100,0.0,62.4896,-20,0.0,0.2
some pipes no enemies some blocks high elevation,1400,2.5,1722439866940,../sampling/generated_level/generated_level_1722439866940_7.txt,2.390204837033358,0.72,1,1.0,117.19007,10,1.0,0.94
some pipes no enemies some blocks high elevation,1400,2.5,1722439978012,../sampling/generated_level/generated_level_1722439978012_8.txt,2.4884251497693213,0.75,1,1.0,98.813615,10,1.0,0.95
some pipes no enemies some blocks high elevation,1400,2.5,1722440088166,../sampling/generated_level/generated_level_1722440088166_9.txt,2.5643136998308877,0.77,1,1.0,91.722425,10,1.0,0.95
some pipes no enemies many blocks low elevation,1400,2.5,1722440200089,../sampling/generated_level/generated_level_1722440200089_0.txt,1.7839574123555964,0.54,1,1.0,86.246045,10,1.0,0.91
some pipes no enemies many blocks low elevation,1400,2.5,1722440309956,../sampling/generated_level/generated_level_1722440309956_1.txt,3.433321621712148,1.0,1,1.0,95.476015,-10,0.0,0.8
some pipes no enemies many blocks low elevation,1400,2.5,1722440419690,../sampling/generated_level/generated_level_1722440419690_2.txt,3.584976093335261,1.0,1,1.0,108.736765,-30,0.0,0.8
some pipes no enemies many blocks low elevation,1400,2.5,1722440529373,../sampling/generated_level/generated_level_1722440529373_3.txt,0.8908643630544744,0.27,-100,0.0,102.01100999999998,-40,0.0,0.05
some pipes no enemies many blocks low elevation,1400,2.5,1722440639025,../sampling/generated_level/generated_level_1722440639025_4.txt,0.6146768478585878,0.18,-100,0.0,22.318674,-10,0.0,0.04
some pipes no enemies many blocks low elevation,1400,2.5,1722440748874,../sampling/generated_level/generated_level_1722440748874_5.txt,2.7684826353192977,0.83,1,1.0,108.08429,10,1.0,0.97
some pipes no enemies many blocks low elevation,1400,2.5,1722440858634,../sampling/generated_level/generated_level_1722440858634_6.txt,2.893428394830177,0.87,1,1.0,102.307875,-20,0.0,0.77
some pipes no enemies many blocks low elevation,1400,2.5,1722440968258,../sampling/generated_level/generated_level_1722440968258_7.txt,0.5732718390384126,0.17,-100,0.0,68.65652,-40,0.0,0.03
some pipes no enemies many blocks low elevation,1400,2.5,1722441078195,../sampling/generated_level/generated_level_1722441078195_8.txt,0.8210270836002954,0.25,1,1.0,105.08085,-40,0.0,0.65
some pipes no enemies many blocks low elevation,1400,2.5,1722441187902,../sampling/generated_level/generated_level_1722441187902_9.txt,2.9975883182731904,0.9,-100,0.0,0.0,-30,0.0,0.18
some pipes no enemies many blocks high elevation,1400,2.5,1722441299202,../sampling/generated_level/generated_level_1722441299202_0.txt,2.184714242785368,0.66,1,1.0,90.600515,10,1.0,0.93
some pipes no enemies many blocks high elevation,1400,2.5,1722441408747,../sampling/generated_level/generated_level_1722441408747_1.txt,3.465423192346843,1.0,1,1.0,102.621925,-30,0.0,0.8
some pipes no enemies many blocks high elevation,1400,2.5,1722441518412,../sampling/generated_level/generated_level_1722441518412_2.txt,1.5569750368907669,0.47,1,1.0,108.85613,10,1.0,0.89
some pipes no enemies many blocks high elevation,1400,2.5,1722441628051,../sampling/generated_level/generated_level_1722441628051_3.txt,1.5592870667635856,0.47,-100,0.0,74.28523,-10,0.0,0.09
some pipes no enemies many blocks high elevation,1400,2.5,1722441737712,../sampling/generated_level/generated_level_1722441737712_4.txt,2.734619044662528,0.82,1,1.0,104.10182,-40,0.0,0.76
some pipes no enemies many blocks high elevation,1400,2.5,1722441847422,../sampling/generated_level/generated_level_1722441847422_5.txt,3.12786790194556,1.0,1,1.0,77.9016,10,1.0,1.0
some pipes no enemies many blocks high elevation,1400,2.5,1722441957184,../sampling/generated_level/generated_level_1722441957184_6.txt,2.820167492036405,0.85,1,1.0,89.186675,-10,0.0,0.77
some pipes no enemies many blocks high elevation,1400,2.5,1722442066692,../sampling/generated_level/generated_level_1722442066692_7.txt,2.105308798614099,0.63,-100,0.0,86.34288500000001,-60,0.0,0.13
some pipes no enemies many blocks high elevation,1400,2.5,1722442176344,../sampling/generated_level/generated_level_1722442176344_8.txt,1.2569213882678538,0.38,1,1.0,104.008595,-10,0.0,0.68
some pipes no enemies many blocks high elevation,1400,2.5,1722442285735,../sampling/generated_level/generated_level_1722442285735_9.txt,1.1966584610550912,0.36,-100,0.0,18.201370500000003,-20,0.0,0.07
some pipes little enemies little blocks low elevation,1400,2.5,1722442398278,../sampling/generated_level/generated_level_1722442398278_0.txt,3.0453589816268747,1.0,1,1.0,111.532745,10,1.0,1.0
some pipes little enemies little blocks low elevation,1400,2.5,1722442508268,../sampling/generated_level/generated_level_1722442508268_1.txt,3.243846286279828,1.0,1,1.0,97.06689,10,1.0,1.0
some pipes little enemies little blocks low elevation,1400,2.5,1722442618489,../sampling/generated_level/generated_level_1722442618489_2.txt,3.2663192100660874,1.0,1,1.0,103.78025,-10,0.0,0.8
some pipes little enemies little blocks low elevation,1400,2.5,1722442728607,../sampling/generated_level/generated_level_1722442728607_3.txt,2.9231531891632274,0.88,1,1.0,79.2771,-10,0.0,0.78
some pipes little enemies little blocks low elevation,1400,2.5,1722442838691,../sampling/generated_level/generated_level_1722442838691_4.txt,3.710515430085576,1.0,1,1.0,70.95978,-10,0.0,0.8
some pipes little enemies little blocks low elevation,1400,2.5,1722442948959,../sampling/generated_level/generated_level_1722442948959_5.txt,3.009201312334595,1.0,1,1.0,86.027845,10,1.0,1.0
some pipes little enemies little blocks low elevation,1400,2.5,1722443059133,../sampling/generated_level/generated_level_1722443059133_6.txt,3.430180618038232,1.0,1,1.0,99.500885,10,1.0,1.0
some pipes little enemies little blocks low elevation,1400,2.5,1722443169252,../sampling/generated_level/generated_level_1722443169252_7.txt,3.290805528462874,1.0,1,1.0,63.81298,10,1.0,1.0
some pipes little enemies little blocks low elevation,1400,2.5,1722443279368,../sampling/generated_level/generated_level_1722443279368_8.txt,3.199326117813792,1.0,1,1.0,75.122605,10,1.0,1.0
some pipes little enemies little blocks low elevation,1400,2.5,1722443389674,../sampling/generated_level/generated_level_1722443389674_9.txt,3.6047110560372384,1.0,-100,0.0,71.52555000000001,10,1.0,0.4
some pipes little enemies little blocks high elevation,1400,2.5,1722443501394,../sampling/generated_level/generated_level_1722443501394_0.txt,2.657724423068584,0.8,-100,0.0,37.792385,10,1.0,0.36
